1	15.0327	15.6667	20
2	16.2092	15	17.7778
3	16.732	19	14.8148
4	17.1242	18.3333	14.8148
5	20.5229	19.3333	14.8148
6	22.2222	21.6667	16.2963
7	23.3987	24	17.037
8	25.3595	26	18.5185
9	26.9281	27.6667	21.4815
10	29.1503	29	22.963
11	32.4183	30.3333	25.1852
12	34.6405	31.3333	26.6667
13	35.9477	32.3333	28.8889
14	38.8235	32.6667	31.8519
15	40.2614	33	32.5926
16	42.3529	34.6667	34.0741
17	43.7908	36.3333	34.8148
18	45.4902	39	34.8148
19	46.7974	41.6667	35.5556
20	48.1046	43	38.5185
21	49.5425	43.6667	39.2593
22	51.1111	45	38.5185
23	52.4183	45.3333	42.2222
24	53.8562	46	42.963
25	55.5556	47.3333	44.4444
26	56.4706	48.6667	45.1852
27	56.9935	49.6667	45.1852
28	57.6471	51	45.9259
29	58.1699	52.3333	48.1481
30	59.8693	54.3333	48.8889
31	61.1765	55.6667	51.1111
32	61.5686	56.3333	51.8519
33	62.6144	56.6667	52.5926
34	63.268	57.6667	53.3333
35	64.3137	57.6667	53.3333
36	64.8366	58.6667	54.8148
37	65.098	59.3333	54.8148
38	65.8824	60	55.5556
39	66.9281	61	55.5556
40	67.7124	61.6667	55.5556
41	68.6275	62	56.2963
42	69.281	62.3333	57.7778
43	69.6732	63	57.7778
44	70.1961	63.6667	58.5185
45	70.4575	63.6667	60
46	70.9804	64	60
47	71.5033	64	60
48	72.0261	64	60.7407
49	72.9412	64.3333	60.7407
50	72.9412	64.6667	60.7407
51	73.2026	65.3333	61.4815
52	73.3333	65.3333	62.963
53	73.3333	65.6667	62.963
54	73.7255	66	62.963
55	73.8562	66.3333	63.7037
56	73.9869	66.3333	63.7037
57	74.1176	66.3333	63.7037
58	74.3791	66.3333	63.7037
59	74.7712	66.6667	63.7037
60	75.1634	66.6667	63.7037
61	75.4248	66.6667	63.7037
62	75.9477	66.6667	63.7037
63	76.3399	67.3333	63.7037
64	76.732	67.3333	63.7037
65	76.8627	67.3333	63.7037
66	77.3856	67.3333	64.4444
67	77.6471	67.3333	63.7037
68	77.7778	67.3333	63.7037
69	78.0392	67.6667	63.7037
70	78.0392	67.6667	65.1852
71	78.1699	67.6667	65.1852
72	78.3007	67.6667	65.1852
73	78.4314	67.6667	65.1852
74	78.9542	67.6667	65.1852
75	79.2157	67.6667	65.9259
76	79.3464	67.6667	65.9259
77	79.3464	67.6667	65.9259
78	79.3464	67.6667	65.9259
79	79.6078	67.6667	65.9259
80	79.8693	68	65.9259
81	80.1307	68	65.9259
82	80.2614	68.6667	65.9259
83	80.5229	69.3333	65.9259
84	80.7843	69.3333	65.9259
85	80.915	69.3333	65.9259
86	80.915	69.3333	65.9259
87	81.5686	69.6667	65.9259
88	81.6993	70	65.9259
89	82.2222	70.3333	65.9259
90	82.4837	71	65.9259
91	82.7451	71	65.9259
92	82.7451	71	65.9259
93	82.8758	71.3333	66.6667
94	83.0065	71.6667	66.6667
