1	48.8189	48.8372	0
2	49.6063	51.1628	0
3	81.1024	81.3953	0
4	94.4882	95.3488	0
5	94.4882	97.6744	0
6	94.4882	97.6744	0
7	94.4882	97.6744	0
8	94.4882	97.6744	0
9	95.2756	97.6744	0
10	96.063	97.6744	0
11	96.063	97.6744	0
12	96.063	97.6744	0
13	96.063	97.6744	0
14	96.8504	97.6744	0
15	96.8504	97.6744	0
16	96.8504	97.6744	0
17	96.8504	97.6744	0
18	96.8504	97.6744	0
19	96.8504	97.6744	0
20	96.8504	97.6744	0
21	96.8504	97.6744	0
22	96.8504	97.6744	0
23	96.8504	97.6744	0
24	96.8504	97.6744	0
25	96.8504	97.6744	0
26	96.8504	97.6744	0
27	96.8504	97.6744	0
28	96.8504	97.6744	0
29	96.8504	97.6744	0
30	96.8504	97.6744	0
31	96.8504	97.6744	0
32	96.8504	97.6744	0
33	96.8504	97.6744	0
34	96.8504	97.6744	0
35	96.8504	97.6744	0
36	96.8504	97.6744	0
37	96.8504	97.6744	0
38	96.8504	97.6744	0
39	96.8504	97.6744	0
40	96.8504	97.6744	0
41	96.8504	97.6744	0
42	96.8504	97.6744	0
43	96.8504	97.6744	0
44	96.8504	97.6744	0
45	96.8504	97.6744	0
46	96.8504	97.6744	0
47	96.8504	97.6744	0
48	96.8504	97.6744	0
49	96.8504	97.6744	0
50	96.8504	97.6744	0
51	96.8504	97.6744	0
52	96.8504	97.6744	0
53	96.8504	97.6744	0
54	96.8504	97.6744	0
55	96.8504	97.6744	0
56	96.8504	97.6744	0
57	96.8504	97.6744	0
58	96.8504	97.6744	0
59	96.8504	97.6744	0
60	96.8504	97.6744	0
61	96.8504	97.6744	0
62	96.8504	97.6744	0
63	96.8504	97.6744	0
64	96.8504	97.6744	0
65	96.8504	97.6744	0
66	96.8504	97.6744	0
67	96.8504	97.6744	0
68	97.6378	97.6744	0
69	97.6378	97.6744	0
70	97.6378	97.6744	0
71	97.6378	97.6744	0
72	97.6378	97.6744	0
73	97.6378	97.6744	0
74	97.6378	97.6744	0
75	97.6378	97.6744	0
76	97.6378	97.6744	0
77	97.6378	97.6744	0
78	97.6378	97.6744	0
79	97.6378	97.6744	0
80	97.6378	97.6744	0
81	97.6378	97.6744	0
82	97.6378	97.6744	0
83	97.6378	97.6744	0
84	97.6378	97.6744	0
85	97.6378	97.6744	0
86	98.4252	97.6744	0
87	98.4252	97.6744	0
88	98.4252	97.6744	0
89	98.4252	97.6744	0
90	98.4252	97.6744	0
91	98.4252	97.6744	0
92	98.4252	97.6744	0
93	98.4252	97.6744	0
94	98.4252	97.6744	0
95	98.4252	97.6744	0
96	98.4252	97.6744	0
97	98.4252	97.6744	0
98	98.4252	97.6744	0
99	98.4252	97.6744	0
100	98.4252	97.6744	0
101	98.4252	97.6744	0
102	98.4252	97.6744	0
103	98.4252	97.6744	0
104	98.4252	97.6744	0
105	98.4252	97.6744	0
106	98.4252	97.6744	0
107	98.4252	97.6744	0
108	98.4252	97.6744	0
109	98.4252	97.6744	0
110	98.4252	97.6744	0
111	98.4252	97.6744	0
112	98.4252	97.6744	0
113	98.4252	97.6744	0
114	98.4252	97.6744	0
115	98.4252	97.6744	0
116	98.4252	97.6744	0
117	98.4252	97.6744	0
118	98.4252	97.6744	0
119	98.4252	97.6744	0
120	98.4252	97.6744	0
121	98.4252	97.6744	0
122	98.4252	97.6744	0
123	98.4252	97.6744	0
124	98.4252	97.6744	0
125	98.4252	97.6744	0
126	98.4252	97.6744	0
127	98.4252	97.6744	0
128	98.4252	97.6744	0
129	98.4252	97.6744	0
130	98.4252	97.6744	0
131	98.4252	97.6744	0
132	98.4252	97.6744	0
133	98.4252	97.6744	0
134	98.4252	97.6744	0
135	98.4252	97.6744	0
136	98.4252	97.6744	0
137	98.4252	97.6744	0
138	98.4252	97.6744	0
139	98.4252	97.6744	0
140	98.4252	97.6744	0
141	98.4252	97.6744	0
142	98.4252	97.6744	0
143	98.4252	97.6744	0
144	98.4252	97.6744	0
145	98.4252	97.6744	0
146	98.4252	97.6744	0
147	98.4252	97.6744	0
148	98.4252	97.6744	0
149	98.4252	97.6744	0
150	98.4252	97.6744	0
151	98.4252	97.6744	0
152	98.4252	97.6744	0
153	98.4252	97.6744	0
154	98.4252	97.6744	0
155	98.4252	97.6744	0
156	98.4252	97.6744	0
157	98.4252	97.6744	0
158	98.4252	97.6744	0
159	98.4252	97.6744	0
