1	0.0303816	0.0274972
2	0.0303221	0.0274441
3	0.0302957	0.027423
4	0.0302837	0.0274154
5	0.0302787	0.0274142
6	0.0302771	0.027416
7	0.0302768	0.0274187
8	0.0302766	0.0274211
9	0.030276	0.0274226
10	0.0302747	0.0274229
11	0.0302729	0.0274223
12	0.0302708	0.027421
13	0.0302686	0.0274192
14	0.0302663	0.0274172
15	0.0302641	0.027415
16	0.0302621	0.0274129
17	0.0302601	0.0274108
18	0.0302584	0.0274088
19	0.0302567	0.0274068
20	0.0302552	0.027405
21	0.0302538	0.0274032
22	0.0302525	0.0274016
23	0.0302513	0.0274
24	0.0302501	0.0273986
25	0.0302491	0.0273972
26	0.0302481	0.0273958
27	0.0302472	0.0273946
28	0.0302464	0.0273934
29	0.0302456	0.0273923
30	0.0302448	0.0273912
31	0.0302441	0.0273902
32	0.0302434	0.0273892
33	0.0302428	0.0273882
34	0.0302422	0.0273873
35	0.0302416	0.0273865
36	0.0302411	0.0273857
37	0.0302406	0.0273849
38	0.0302401	0.0273841
39	0.0302396	0.0273834
40	0.0302391	0.0273827
41	0.0302387	0.027382
42	0.0302383	0.0273814
43	0.0302378	0.0273807
44	0.0302374	0.0273801
45	0.0302371	0.0273795
46	0.0302367	0.0273789
47	0.0302363	0.0273784
48	0.0302359	0.0273778
49	0.0302356	0.0273773
50	0.0302353	0.0273768
51	0.0302349	0.0273763
52	0.0302346	0.0273758
53	0.0302343	0.0273753
54	0.0302339	0.0273748
55	0.0302336	0.0273744
56	0.0302333	0.0273739
57	0.030233	0.0273735
58	0.0302327	0.027373
59	0.0302324	0.0273726
60	0.0302321	0.0273722
61	0.0302318	0.0273718
62	0.0302315	0.0273714
63	0.0302313	0.027371
64	0.030231	0.0273706
65	0.0302307	0.0273702
66	0.0302304	0.0273698
67	0.0302301	0.0273694
68	0.0302298	0.027369
69	0.0302296	0.0273686
70	0.0302293	0.0273682
71	0.030229	0.0273679
72	0.0302287	0.0273675
73	0.0302284	0.0273671
74	0.0302281	0.0273667
75	0.0302279	0.0273664
76	0.0302276	0.027366
77	0.0302273	0.0273656
78	0.030227	0.0273653
79	0.0302267	0.0273649
80	0.0302265	0.0273646
81	0.0302262	0.0273642
82	0.0302259	0.0273638
83	0.0302256	0.0273635
84	0.0302253	0.0273631
85	0.030225	0.0273628
86	0.0302247	0.0273624
87	0.0302244	0.0273621
88	0.0302241	0.0273617
89	0.0302238	0.0273613
90	0.0302235	0.027361
91	0.0302232	0.0273606
92	0.0302229	0.0273603
93	0.0302226	0.0273599
94	0.0302223	0.0273596
95	0.030222	0.0273592
96	0.0302217	0.0273588
97	0.0302213	0.0273585
98	0.030221	0.0273581
99	0.0302207	0.0273577
100	0.0302204	0.0273574
101	0.03022	0.027357
102	0.0302197	0.0273566
103	0.0302194	0.0273563
104	0.030219	0.0273559
105	0.0302187	0.0273555
106	0.0302184	0.0273552
107	0.030218	0.0273548
108	0.0302177	0.0273544
109	0.0302173	0.027354
110	0.0302169	0.0273536
111	0.0302166	0.0273533
112	0.0302162	0.0273529
113	0.0302159	0.0273525
114	0.0302155	0.0273521
115	0.0302151	0.0273517
116	0.0302147	0.0273513
117	0.0302144	0.0273509
118	0.030214	0.0273505
119	0.0302136	0.0273501
120	0.0302132	0.0273497
121	0.0302128	0.0273493
122	0.0302124	0.0273489
123	0.030212	0.0273485
124	0.0302116	0.0273481
125	0.0302112	0.0273476
126	0.0302107	0.0273472
127	0.0302103	0.0273468
128	0.0302099	0.0273464
129	0.0302095	0.0273459
130	0.030209	0.0273455
131	0.0302086	0.0273451
132	0.0302081	0.0273446
133	0.0302077	0.0273442
134	0.0302072	0.0273437
135	0.0302068	0.0273433
136	0.0302063	0.0273428
137	0.0302058	0.0273424
138	0.0302054	0.0273419
139	0.0302049	0.0273414
140	0.0302044	0.027341
141	0.0302039	0.0273405
142	0.0302034	0.02734
143	0.0302029	0.0273395
144	0.0302024	0.0273391
145	0.0302019	0.0273386
146	0.0302014	0.0273381
147	0.0302009	0.0273376
148	0.0302004	0.0273371
149	0.0301999	0.0273365
150	0.0301993	0.027336
151	0.0301988	0.0273355
152	0.0301983	0.027335
153	0.0301977	0.0273345
154	0.0301972	0.0273339
155	0.0301966	0.0273334
156	0.0301961	0.0273328
157	0.0301955	0.0273323
158	0.0301949	0.0273317
159	0.0301943	0.0273311
160	0.0301938	0.0273306
161	0.0301932	0.02733
162	0.0301926	0.0273294
163	0.030192	0.0273288
