1	0.0411574	0.0531494
2	0.0380951	0.0494309
3	0.0378628	0.0491307
4	0.0378875	0.0491498
5	0.0379335	0.0491958
6	0.037977	0.0492391
7	0.0380154	0.0492765
8	0.0380483	0.0493075
9	0.0380756	0.049332
10	0.0380972	0.0493501
11	0.0381131	0.0493615
12	0.0381233	0.0493663
13	0.0381277	0.0493645
14	0.0381263	0.049356
15	0.0381191	0.0493409
16	0.0381062	0.0493192
17	0.0380876	0.049291
18	0.0380634	0.0492563
19	0.0380337	0.0492152
20	0.0379985	0.0491678
21	0.0379579	0.0491143
22	0.0379122	0.0490547
23	0.0378614	0.0489893
24	0.0378056	0.0489182
25	0.0377451	0.0488416
26	0.0376801	0.0487596
27	0.0376106	0.0486725
28	0.0375369	0.0485805
29	0.0374592	0.0484838
30	0.0373778	0.0483826
31	0.0372927	0.0482772
32	0.0372043	0.0481678
33	0.0371127	0.0480546
34	0.0370181	0.0479378
35	0.0369208	0.0478178
36	0.0368211	0.0476948
37	0.036719	0.047569
38	0.0366148	0.0474405
39	0.0365088	0.0473098
40	0.0364011	0.047177
41	0.0362919	0.0470423
42	0.0361814	0.0469059
43	0.0360699	0.0467681
44	0.0359575	0.0466291
45	0.0358443	0.0464891
46	0.0357306	0.0463483
47	0.0356165	0.0462068
48	0.0355022	0.0460649
49	0.0353879	0.0459227
50	0.0352736	0.0457804
51	0.0351595	0.0456382
52	0.0350457	0.0454962
53	0.0349324	0.0453546
54	0.0348197	0.0452134
55	0.0347077	0.0450729
56	0.0345964	0.0449331
57	0.034486	0.0447941
58	0.0343766	0.0446561
59	0.0342682	0.0445192
60	0.0341609	0.0443835
61	0.0340549	0.044249
62	0.03395	0.0441158
63	0.0338465	0.043984
64	0.0337443	0.0438536
65	0.0336435	0.0437248
66	0.0335442	0.0435975
67	0.0334463	0.0434719
68	0.0333499	0.0433479
69	0.0332551	0.0432257
70	0.0331618	0.0431051
71	0.0330701	0.0429864
72	0.0329799	0.0428694
73	0.0328914	0.0427543
74	0.0328045	0.042641
75	0.0327192	0.0425295
76	0.0326355	0.0424199
77	0.0325534	0.0423122
78	0.0324729	0.0422064
79	0.0323941	0.0421024
80	0.0323168	0.0420003
81	0.0322411	0.0419
82	0.0321671	0.0418017
83	0.0320945	0.0417052
84	0.0320236	0.0416105
85	0.0319541	0.0415177
86	0.0318862	0.0414267
87	0.0318198	0.0413375
88	0.0317549	0.0412501
89	0.0316915	0.0411644
90	0.0316294	0.0410806
91	0.0315689	0.0409984
92	0.0315097	0.040918
93	0.0314519	0.0408393
94	0.0313955	0.0407623
95	0.0313404	0.0406869
96	0.0312866	0.0406131
97	0.0312341	0.040541
98	0.0311828	0.0404704
99	0.0311328	0.0404014
100	0.031084	0.040334
101	0.0310365	0.040268
102	0.03099	0.0402035
103	0.0309448	0.0401405
104	0.0309006	0.040079
105	0.0308576	0.0400188
106	0.0308156	0.03996
107	0.0307746	0.0399026
108	0.0307347	0.0398465
109	0.0306958	0.0397917
110	0.0306579	0.0397383
111	0.0306209	0.039686
112	0.0305849	0.039635
113	0.0305498	0.0395853
114	0.0305155	0.0395367
115	0.0304822	0.0394893
116	0.0304497	0.039443
117	0.030418	0.0393978
118	0.0303871	0.0393537
119	0.030357	0.0393108
120	0.0303277	0.0392688
121	0.0302991	0.0392279
122	0.0302713	0.039188
123	0.0302441	0.0391491
124	0.0302177	0.0391111
125	0.0301919	0.0390741
126	0.0301668	0.039038
127	0.0301423	0.0390028
